,PLS_Comp_1,PLS_Comp_2,PLS_Comp_3
proven,0.005914235315270355,-0.01925807704461376,-0.01672837969740351
provid,-0.008092744441473438,-0.05017794465415045,-0.03708344633287599
provis,-0.003693182236799376,-0.009403523713733503,-0.0012791587081377688
psoriasi,-0.004035473734727075,-0.00945591284803995,-0.015487872400333719
public,-0.02088555128246398,-0.0017130358554420838,0.0004805183323873233
publish,-0.03804842748161415,0.031233316444076935,0.020463931176534042
pulkovo,-0.014656783596769548,0.005078689297501244,0.0036095774546947095
pulp,0.01148045320225392,-0.007807010203657716,-0.019111442509202138
purchas,-0.02240426751534213,-0.0029222786168212776,0.002499031467842227
purpos,0.0078535359296408,-0.01918530097493701,-0.006740320025307708
pursu,0.019421319802600995,-0.018171303230209445,-0.02416803498412747
push,0.00805315003188814,0.009384260747629837,-0.02521218005833787
put,-0.021396020654493104,0.011581346165305989,0.003909505779684553
pvt,-0.0094572049761107,-0.005568872363758767,-0.0082072950869878
qpr,0.0012592073427439212,-0.019866099446822473,-0.00940854518428937
qt,0.0076826099639664075,-0.02025751549304663,-0.01108100993154907
qualcomm,0.024925416575936363,0.0376189314916766,-0.05140577790668634
qualiti,-0.0052703075744100015,-0.022804424865196463,-0.0030959157927842695
quarter,0.11138213319073413,0.04578669437462171,0.0824772174321989
quarterli,0.010132204562351133,-0.02252598025867975,0.008704945339951186
quick,-0.0072876077446925504,-0.00416072568415354,0.000791240200274914
quickli,-0.0057837894868257,-0.005250358737794287,0.005120899769314844
quit,0.02104867913153975,-0.016717575194834102,-0.034412109714993755
quot,-0.0192672445817026,0.0042507708782101436,0.014527073520561979
raah,-0.0070254866925124684,0.01572135498517439,-0.008446739572254237
radio,-0.0033461494010734558,-0.017895296355687488,-0.011274209850672371
ragot,-0.014582321343157236,-8.52641920544009e-05,-0.015405858797674608
raguti,0.025329063621967754,-0.006205759152254702,-0.019945428408053256
rail,-0.01687128865314138,0.0048676930740409515,0.0029757614084498928
railway,0.00825581144605671,-0.025399349006104466,-0.009775606621946747
rais,0.026247841046899662,-0.04698243934735862,-0.004240522520082945
raisio,0.007747083218177201,-0.019075892434056555,-0.0132574830676921
raivv,0.008937281005001303,-0.014004481454452525,0.021809521937363113
ramir,0.01735688693446788,-0.033899041676526846,-0.011350953158374394
rang,-0.03936292091291202,0.011071560042787683,-0.0015089767370188773
rank,0.015627391190258928,-0.010095155344908027,-0.018555845441312713
rantanen,0.0074202782736218584,-0.016267087176051926,0.0009857725115665402
rapala,0.005598073275623385,-0.012153644980583222,-0.007811100102640036
rapid,0.020695618429759758,0.0078049495557165685,-0.0346826976600496
rapidli,0.01608736233001291,-0.008720565719256654,-0.020479382806724504
rate,0.008993265968483813,-0.014411287111404391,-0.0011623601546815211
ratio,-0.004036644055319224,0.006149335765425908,0.0006710070567948664
raut,0.01871371659031024,-0.00807617742142731,0.018041588822674072
rautaruukki,0.019670033409767303,0.014040899962232324,0.014573637355817166
raw,-0.009276727013395264,-0.0006623381833883953,-0.010664936870527534
rd,-0.00456206783833139,-0.005077432277869959,-0.00882437649819593
reach,0.025145865587032006,-0.0384648825999024,0.008938522398526178
reactor,-0.0018586680306747951,-0.01242631364887723,-0.013890798935263708
read,-0.012551240252272671,-0.004162312246111555,-0.004945890688280293
reader,-0.003447448627554218,0.006692750071267641,-0.0084388195748651
readi,0.0004076669690804092,-0.008408891659091635,-0.014233059614546519
real,-0.024160067707067894,0.008133802926874358,-0.0013029602158384761
realiz,0.019594802834049702,-0.032218034163104384,0.011384345001417339
realtim,-0.009060829088889388,-0.004573239219117506,-0.002048958697437052
reason,-0.009302086168777375,0.0005878440678465733,-0.00935350813549405
rebuild,0.01990570705402264,-0.03246522301450367,-0.013381963310262616
receiv,0.007893473572689148,-0.030778081475610907,-0.007034784838624953
recent,0.007055933013903885,0.010795034876862971,-0.03324719890927817
recept,-0.004185153719469925,-0.010717828570540799,-0.008948723422582792
recogn,0.013645522138882328,-0.030956307558477794,0.0034797121395953564
recommend,0.012981926948513734,-0.03615747024068335,-0.005842019118351967
record,0.023140674057293226,-0.035013594057122184,0.02041604411962767
recov,-0.016934386527695338,0.007248495756492883,0.011644431491764366
recoveri,0.0073403976647515605,-0.022048958307596365,0.0003760082528763538
recruit,-0.0048957543516655365,-0.014003893799414196,-0.006335663222308572
recycl,0.005501078028726228,-0.015452215931123794,-0.01140327656804563
red,0.006682747368628889,0.009761688219753314,-0.02078843413510353
reduc,0.02232085236561898,0.035650276014886705,-0.055622881246275666
reduct,0.016950640283965895,0.04773894368666191,-0.04863365798800874
redund,0.014275866355854384,0.04262953854879017,-0.026170285571642676
refer,0.010860227440120902,0.009360760604243666,-0.01782794041881501
refin,-0.005726664259858635,-0.004703204330021735,0.0017904941502003627
refineri,-0.01575068694250297,0.0012103209976435196,-0.00026709913054420096
reflect,-0.016705316931240645,0.005305901048529796,0.018876327029129485
refurbish,-0.016768782859126478,0.004687236066860952,0.0022648487192081486
refus,-0.004190814991457579,0.01531280998982531,-0.0014018870097775252
regard,-0.012977189175390385,-0.002492533920790068,0.0131110048582834
region,-0.005489627084162997,-0.028781287959154692,-0.012096430027195912
regist,-0.01853706122688617,0.007096419773437412,0.016263570227469416
registr,-0.019569908482286704,0.0024961617264133832,0.004950729440632806
reinforc,0.008891154615155536,-0.02201594382901963,-0.013671886070723985
reiter,-0.0023144175674896465,-0.0071605838222391725,0.0043763991766285855
rel,0.005765023428255145,0.010018212684941267,0.013774503983832141
relat,-0.03091574194133024,0.006209924809649438,-0.0022320871577546494
relationship,0.004915345961486124,-0.01770616988958535,-0.004435141955561332
releas,-0.006990099463147624,-0.001468248783564326,-0.017391945542010016
relev,-0.0047377360959957385,-0.01126782425888012,-0.011246099956765052
reliabl,0.008304754123459775,-0.020522828131763513,-0.002144968230623115
reloc,-0.025406710106237886,0.008193550628580784,0.005375375854918798
remain,-0.011823523093800189,0.01783992645662843,0.0060565869856311835
remaind,-0.011109906218139598,0.0016934403710808627,0.017136817753195536
remot,-0.011901336866046523,-0.004904640455419784,-0.010200923030016958
remov,-0.013284540879873555,-0.0037586859372432235,-0.0067761207546562716
remuner,-0.015888500234802025,0.002897399798520293,-0.0032219235596670373
renew,0.004490241665141171,-0.02484557694594868,-0.015345522654832201
renov,0.0008862089755480436,-0.01918240437571988,-0.014568207593400313
rent,-0.014132649566742827,0.004362434098893164,0.0016158868005218888
rental,-0.015557936692632236,-0.010839729876033473,0.0059086789589755245
reorganis,-0.0015378128229834274,0.010225781392776898,-0.004725231436926606
repay,-0.008008176162590664,-0.004396024290307423,0.0023123170404782435
repeat,0.015000673157656855,-0.011532352890671737,-0.02479823281253206
replac,-0.022175931260420254,0.009274070593586604,0.016751863345771018
report,0.005713522943822838,0.043250426001372154,0.04149485295871245
repres,0.013041409713670024,-0.0038267067604697753,0.0027538897391700917
republ,-0.013518265570170232,-0.010003787523116755,-0.010191928832251012
repurchas,-0.009792628627565123,0.013519633143884931,-0.012740083328833873
request,0.0046217844874765915,-0.01875585021443433,-0.010623490177869318
requir,-0.014368048874861386,-0.01477608270418652,-0.010149367234667512
research,-0.03718621361922328,0.006193310918509586,0.0037528310100572934
reserv,0.005858288372479012,-0.00021917395695324882,-0.01811348415988351
resid,-0.018942986188136966,0.006630620975487166,0.008537552241442106
residenti,-0.000212067705957926,-0.008009339790763037,-0.020871162230674492
resign,-0.008545097503374916,0.012698130367347767,-0.0033401887860445723
resolut,-0.014510466909168303,0.005599113904129092,0.011086999343520915
resolv,0.010733211504590303,-0.025487397117441603,-0.006596547714061519
resourc,-0.0031491635252467822,-0.014102848415256327,-0.02335628886349332
respect,0.04658077325651717,-0.05103172759922766,0.09102591686059139
respond,0.01951705269249867,-0.030465994539946695,-0.006885252385568354
respons,-0.03583867076953412,0.004450043449584583,0.006362058614723483
rest,-0.008980367736330147,0.01124123438156849,0.0012386032943682611
restart,-0.0028364476591888526,-0.00934732082497251,-0.005444166148523161
restaur,-0.00805997955548403,-0.005174509647922551,-0.00480011182173639
restructur,0.013262734963607404,-0.005273974070714725,0.01591196245121028
result,0.05283344609050667,0.045465651507066704,-0.051080525534931955
retail,-0.009736477436763157,-0.011684686331222226,0.012520853409032091
retain,-0.01601622196152261,0.008647880110180493,0.01647223599582636
retir,-0.018625142117354544,0.009029006962858644,0.019880743367956918
return,0.024668474068275947,-0.02688069935447841,-0.001394499019114478
reuter,-0.007325226408214035,0.012420752505344896,-0.008963021125025476
revenu,0.02014546877242006,-0.00921696888287197,0.026490242708970088
review,0.010007413477182418,-0.0022759838999359735,0.03564102516339039
revolv,0.0028832111921644954,-0.012168305554147642,0.012988847061008552
reward,-0.0017428095737025192,-0.007821787798877907,0.0023387503951719617
rich,0.010860859525987554,-0.02418197597389924,-0.01258279891037555
right,-0.052940267197367455,0.010329250311179762,0.01961461963662807
rigid,-0.014643144227523495,0.004860789301086282,0.005227733941034138
rihko,-0.0012212249592467193,-0.008630162017013476,0.0052175297420535656
rise,0.03908695274405955,-0.05160879879542593,-0.01625885722093463
risfelt,-0.005330753522297566,-0.007514914016505682,-0.008318347135919913
risk,0.00836219506401794,0.0028910303614838985,-0.022237463385027734
risto,-0.019083591838589146,0.005882177314746261,0.002060616770384742
rival,0.026023114752718794,0.025941914068476984,-0.030757613733295504
rmrv,-0.017097524869710036,0.011588278906612643,0.02974186802356481
road,-0.00708404229113952,-0.011858209909365357,-0.0036143065709557044
role,-0.01338332065792159,-0.0033379804364760497,0.004012895135615795
roll,-0.007186084421283569,-0.004174643059434167,0.004588247528548541
romania,0.012884334299212902,-0.027688870886308625,-0.004988425348505274
roof,-0.018695672572885378,0.006179336314091217,0.005081067960439422
room,-0.007955091723167605,-0.004908805574080365,0.00014627787105468866
rose,0.10701723216017824,-0.12858458785224597,0.1134744975053674
rosen,-0.004035334386020329,-0.0005979047032558475,0.025827035579986005
rout,0.012017187278434814,0.01441836059868745,-0.019388196799924675
royal,0.017770850877490047,-0.012375384795385342,-0.0173141554767282
rs,-0.016934680954147425,0.00401423475959473,-0.0013381083800143463
rspo,-0.004934528936550046,-0.006117946556418976,-0.004256813617634339
rtrk,0.02466759052506767,0.036998449536162895,0.029683578007100416
rule,-0.016269503435407034,0.010424405053299005,-0.00696721498406491
run,-0.005161779899211453,0.018667763640574243,-0.00851762548671199
ruokatalo,-0.005119565129020065,-0.005315116205233836,-0.007418242425344868
russia,0.0011689676356735738,-0.028214052869112556,-0.01542870413544142
russian,-0.0013936352966045912,-0.01144437799632375,-0.025670662008027163
rutav,0.01847442563883286,0.027255448430601303,0.010826294733640744
ruukki,0.024982451704694382,-0.02699120117374676,0.0046064859679961195
sa,-0.018686540618603448,0.005774060849688477,0.0016419651897120768
sach,0.011178088998478917,0.007700633796204615,-0.01982865009108979
safeti,-0.012661147969506677,-0.011072182074554687,-0.006194972612891567
safran,-0.01477647433967554,0.004270521808903964,0.0020393738170559317
said,0.06768168615417196,-0.04725336949239124,-0.016181411859789056
saint,-0.012899726387162235,-0.010615578641808936,-0.035707463620392316
salari,0.008348771360552319,0.0073540526384471925,-0.023174125510503185
salcomp,-0.0067856187740563696,0.010204428882913352,0.004968660317215697
sale,0.08926755728057412,0.015656056002559163,0.1135926002514919
salo,0.005621864071763945,0.009734715393452003,-0.013176463540177706
salomon,0.019865490429664432,-0.01536588261717717,-0.005382835435637738
salv,0.003759637831049767,0.011460437022537002,0.012927242576356829
sama,-0.01485379582514514,0.006169892107356673,0.0073067648426191865
sami,-0.005414468458124477,0.002808540047468525,-0.025816751959763778
sampo,-0.012163691545979745,0.009678529932509143,-0.009094992273984819
samsung,-0.007518000489586707,0.013886926823639019,-0.011811033296613134
san,-0.017015195996004536,0.006243398930705331,0.008654194677623659
sanoma,-0.01672620906444128,0.014873769417299173,0.013474644444179555
sanomat,-0.012028309155508217,-0.002541521279704647,0.005475320062883803
sappi,-0.002230910799543455,-0.010241822574151713,0.003859568156030619
satama,0.008109232717915407,-0.025790206342097412,0.008100629160302715
satisfi,0.010568800744306944,-0.023598252065222102,-0.009947772442113952
saudi,0.008733022883803853,-0.01805481427825584,-0.0030449622610670855
savcor,-0.01828184857134268,0.006712983941221995,0.012552003452912559
save,0.03345729889451193,-0.05301446473397211,-0.005007025490231735
saw,0.03644953666591791,0.02110465757253672,-0.01030310084385707
sawmil,0.009407950656695354,0.020221426074812417,-0.027163766090937347
say,0.014015318037669129,-0.031305839294464205,-0.03634905358605079
scaffold,-0.0024977522393766893,-0.009249479437722781,-0.007307375951531792
scale,0.003155988205755275,0.017090332808319977,-0.012311501415157546
scan,-0.00048567841577500413,0.004663532044177273,-0.030181379675564966
scandinavia,0.0070449824916773846,-0.017198330456625378,0.0018724774460490176
scandinavian,-0.004137699808335122,-0.012876792619959195,-0.005208949259824385
scanfil,0.022118384386609315,0.07320812913050413,-0.03383490632561443
schedul,-0.03449768999247047,0.009509713699035036,0.031980491007081314
scheme,-0.015533709529575406,0.015283307405428652,0.0006437375333615589
school,0.0016445438365060348,-0.015202213992085782,-0.013922463655230291
scienc,-0.013528563047718913,0.004061674478220453,-0.013618690503894812
scissor,0.00635147338843128,-0.02380464340733676,-0.008706004898902211
scope,0.005558154986160302,-0.0028605462358726598,-0.02117842511615442
scott,-0.014256636840369223,0.0023293861328910967,-0.0034891644289525366
screen,-0.016959954756915033,0.0037633911917278858,-0.0057092869590063345
se,0.007419211559357951,-0.014440818832722618,-0.00782341317179897
sea,-0.001614969599081318,0.016340653495281444,-0.018747578624949544
seal,-0.003904818950836878,-0.010330831009273766,-0.003485148363391829
search,-0.015427377798347422,0.002060663711902536,0.006332749327975455
season,0.022794807832613857,0.019630786138764466,-0.046000004469683095
seat,-0.0001548306346120762,0.014968537918730294,-0.00415455897531297
seb,0.007682407653204129,0.004316101814287689,-0.016627192090852567
second,0.039182876428139744,0.006713858097390475,0.05160888198033611
secondari,-0.014775869852401655,0.001603767205195143,-0.00704234087452123
secondlargest,-0.0034094573055386637,-0.0051541087097093105,0.006861931614834328
secondquart,0.013996501096821086,0.04091910530843048,-0.01570542627203939
section,-0.016947334448956037,-0.0016831312295683609,0.009062160779125547
sector,-0.006407961695315476,0.009408444453377183,-0.024693218092042724
secur,-0.01957454998006388,-0.01978448467281757,-0.006359830857343516
see,0.002879052072483877,0.0031292434423351874,-0.015311807293561033
seek,0.0046992291700630445,-0.0212356420164881,-0.002997692389312658
seem,0.0029871314986504934,-0.014982037866627836,0.000559601555131681
seen,0.030312932803111727,-0.02702508248689964,-0.015783332439678808
segment,-0.017207215523562157,0.00531945327400585,0.007760615069449312
sek,0.017675028705966,-0.02177684020151466,0.0031124336062007983
select,-0.013467917014413681,-0.017902597032505494,-0.01331931848097435
sell,-0.036157535637422494,-0.008023458866244886,0.013756921476952342
seller,-0.021099054293140383,0.008207629480017737,0.014447482407666702
seminar,0.006984531739503914,-0.018115727845009696,-0.007756262521975359
send,-0.0027271350608805496,-0.017177880974658256,-0.007412556511264912
senior,-0.018203192470241557,0.009685476503253606,-0.004932039855946289
sens,0.012969802327648676,-0.02676822814344649,-0.008570244801036346
sensor,-0.0055072850266504,0.00118707476684729,0.024627148843207436
sent,-0.014717857353551177,0.0030071011482662897,-0.004454384986122924
sentera,-0.0014606896661152346,-0.010606040266477738,-0.0015394676214445981
separ,-0.014660870774448961,0.0033803273762572188,-0.0027539654099973
seppala,0.017835339708230355,0.002079747169731571,-0.011101249494270469
sept,-0.0029864698643050996,-0.012095652452007801,-0.00871785650271153
septemb,0.005524684149310074,0.019533078196288862,-0.001544099949987905
seri,-0.018271279053442616,0.002854293305150442,0.009852252001566293
serv,-0.027503574876615887,-0.005961128728603601,-0.003248305867737483
server,-0.01974652598845763,0.005234599477198024,-0.0014612291146132933
servic,-0.03288316902433803,-0.06194314344470235,-0.05131434536661373
set,-0.029654322543041005,-0.005495385160601011,0.004410917113567598
seven,0.008546232851339838,0.018569373854291082,-0.025518644878599887
sever,0.0014221314220625462,-0.01555637626884778,-0.02148999375270751
shale,-0.004964069530619745,-0.0040811437136799335,0.0002619062554631308
shall,-0.015532104710524179,0.013426257297493418,-0.012042784147791767
shanghai,0.0002566818619790855,-0.02004830338932338,-0.022132895397647557
shape,0.000645741190691992,-0.013491785000441466,-0.006263494287275337
share,-0.03182994418028436,0.030915098575669132,0.023517761628068456
sharehold,-0.04311236730884053,0.006263496761085714,0.002184834773562162
shb,0.005311616382139318,-0.014668642521700519,-0.0037674885932717627
shed,-0.0010892869970503725,0.017535450325817433,-0.008185254413724499
sheet,-0.009318451644965088,-0.009853029942680067,0.0007179278849035348
shift,-0.01904519327440803,0.008137210615091756,0.014940067101695447
ship,-0.0029932980673647433,0.010867398272821792,-0.005880860774296377
shipbuild,0.02178523057045897,0.0011328312405334327,-0.021591014147935066
shipment,-0.005498958239546613,-0.0030424216076316165,0.010469175977057103
shipyard,-0.01712666569175322,0.005983882076187217,0.005310011048204188
shoe,-0.01857208493941087,0.005371430214978751,-0.0021642248305009967
shop,-0.008402188474478019,-0.019717161827842812,-0.012966488446263608
short,0.017005495881602214,0.04752714521860134,-0.011448152933728289
shortterm,-0.01321982060545618,-0.0011702454619523734,0.002944576414378096
shot,-0.016518873166201684,0.0025605936561414726,-0.004652491447369287
show,0.012699156950614708,0.013806454015075126,-0.007298642160725643
side,0.0072647632130288355,0.0038157094056827873,-0.015690064529710432
siemen,0.012136903649370388,-0.01650454759653516,-0.029137209501922456
sievi,0.0037159282458616477,0.021537304438332808,-0.025799917744366876
sign,0.052278046787223136,-0.11666243185970478,-0.05553014619451353
signal,-0.0036138445779235165,0.014712039781543021,-0.025497386379111312
signific,0.02065738845852277,-0.05446421245606611,-0.013799505515843788
significantli,0.02875718500685397,-0.02343708453055468,-0.017938741853018452
sihvo,0.00647895323510465,-0.019074863406814743,-0.00967434025171084
silicon,0.01431701823473355,-0.016715068875487373,0.01787779401048577
silva,0.009546076542649023,-0.022013172516574024,-0.008941613107101521
similar,-0.019624363484780607,-0.0018302953478639078,-0.003995130313036516
simplifi,0.008361957635312854,-0.020303288961942355,-0.008013823028342552
simultan,-0.009581644713804186,0.014254381206203395,-0.01515391674606244
sinc,-0.00994163941066664,0.007162038542348142,-0.020641011310121832
singapor,0.004809697699789067,-0.014559900720676363,0.0009735442885005712
singl,0.009748996782711886,-0.02891728216483972,-0.012841843361323345
sinter,-0.013260229804298569,0.0036274966927183324,0.0008217631178292774
sister,-0.014817267527140267,0.007033965869289231,0.013195119671877703
site,-0.01940850492280354,0.01483032046171993,-0.017160200661649402
situat,0.005932615008363885,0.018184039059206906,-0.039017916618731996
six,-0.015462886064585834,0.014637550732679144,0.009717599451770977
sixmonth,0.026439930287098762,-0.007849843624145246,0.07856512505199291
size,-0.018435640121021536,-0.004997856578098627,0.0006454294984190512
ski,-0.008358198345530811,-0.004216597311767622,-0.0037183547305744092
skier,-0.01712951682405913,0.003857848040394525,0.001092534973019297
skog,0.007345559743712476,0.0034793643470420826,-0.0018755943505465785
slash,0.013300128512554715,0.02841747887036118,-0.032215171641304344
slaughterhous,-0.014487187556622743,0.006743845566720214,0.012458814522013799
slid,0.012529287550646818,0.03014295399790471,-0.021670111127548217
slide,0.005918314052003784,0.005227220674411506,-0.007411179426813531
slight,0.01997452590378974,-0.02725450545853287,0.014670623400829329
slightli,0.01918787818327832,0.02000095700908115,-0.01235022407549136
slip,0.047708387550802464,0.08704638378259055,-0.038228405841135064
slovakia,0.00588298739913664,-0.018485766556567102,-0.010563101110222881
slow,0.01699895678735186,0.034778260953230306,-0.04110327765388563
small,-0.009084574416678592,0.011361883338999835,-0.01982967371840072
smaller,0.015566362973613926,0.009319235512590163,-0.01886896921295438
smartphon,0.0037421245543222395,-0.01172998688459109,-0.031232850113325914
smelter,0.009846790442007189,-0.01949694776326921,-0.002465488199026668
smoke,-0.011425548841389507,-0.0009642226220428024,0.007827641411365426
snow,0.010343749165657076,0.027098947661701133,-0.021495255641751386
soapston,0.0055240730473614455,-0.0007639088855160086,-0.017951797176486806
socal,-0.008026331588099098,-0.003840144072211291,0.0009715399102893037
social,-0.009416978464785446,-0.01381289969100451,-0.0065866014746077785
soft,-0.009537222465582813,-0.003327976015706141,0.006441188438272022
softwar,-0.005297632651106967,-0.02092536011881169,-0.02379708513965838
solar,0.008749829756617498,-0.024881020128217277,-0.011867989710002719
sold,-0.00920955468986757,0.004613135160254574,-0.0014374210464675225
sole,-0.02359524254548445,0.007983175582326052,0.00773809614429334
solid,0.0023207672753710776,-0.015156099857253942,0.002981125471005694
solidium,-0.003362497743172125,0.007008197139223805,-0.006131166739198165
solteq,0.004700605586753666,-0.0042894430505608094,-0.011822039082345893
solut,0.002068999204020408,-0.048498134351973844,-0.03291744222533041
soon,-0.014245205943649456,0.0003984508143037481,0.008733743154903429
sound,0.014477416523799365,-0.031200792006767255,-0.01980397004215507
sourc,-0.01918683540009451,0.010199813332256275,-0.0007339418178282046
south,0.007501185299613244,-0.035494649718695113,-0.021699043567531644
southeastern,-0.005596257933062124,-0.004186013341866716,0.0006518062611341018
southern,-0.006808425087236272,0.007176720948620336,-0.010975888846844126
space,-0.020907893446920702,-0.00754514186363411,-0.015685808026732733
spain,-0.018027677565423873,0.0011753185877035341,-0.01372424127029625
span,-0.006274875210010086,-0.006882591128231769,-0.0064675987875625505
special,-0.02999521806445266,0.006371353782739966,0.00952057767399196
specialis,-0.012213772581500108,-0.01040863309749917,0.0029792056745832868
specialist,-0.0027594869219835197,-0.01586617280650188,-0.006680127298828277
specialti,-0.010709858256002987,-0.010165723397687204,-0.0013772220876093776
specifi,-0.010930494241754381,-0.0009861178706547001,0.0009840128992630445
speed,-0.002274681036817796,-0.015313544811800318,0.003362400082473782
spend,0.005456606173184883,0.0240808522156423,-0.029051894096159884
spin,0.010532131128473203,-0.024537776439205,-0.014224236857791575
split,-0.014698051171831854,0.00636776502459974,0.012902316689201412
spokesperson,-0.0034606795291002744,-0.006665381154349575,0.004413984133027236
spokeswoman,-0.0012048941594332608,-0.00749681116289183,0.016673989772901507
sponda,0.00663060643322146,-0.018951517885799473,-0.004069005115255352
sponsor,-0.016849571578487578,0.006091260557008089,0.008722180343423825
sport,0.007341288652743907,-0.009415777377281127,-0.0076568752705492545
spot,-0.00413526070354824,0.016887422940285425,-0.010677386441823705
spread,-0.014300419840382432,0.006935156683092372,0.013817804241445172
spring,-0.011953117700602069,0.010612988775800473,-0.009536609849475937
sq,-0.019969217937226315,-0.006298430306409906,-0.009791207873975926
squar,-0.03640317767197024,0.009065165098338518,-0.0005960475643241472
srl,0.0064979218049831386,-0.01747071342917705,-0.005732136407582578
srv,0.010157464688430958,-0.011234025007415388,-0.022046743028889385
ssh,-0.016592454788760334,0.011275076610453653,-0.004728788164288156
st,-0.0020452775791546447,-0.015012944237694162,-0.04170047133241955
stabilis,0.022845753426227397,-0.03719296328272978,-0.011658809979304076
stabl,0.009050496543664292,-0.021082070318561883,-0.012362848204248477
stacker,-0.005255325419082681,-0.0028941187129065244,0.007123955429538281
staff,0.029256841920588177,0.0666670780459114,-0.07229383946388944
stage,-0.021680927931142364,0.002333498636949497,0.005592597572503077
stainless,0.00021567910196613923,-0.01805586955296258,0.010467254687851734
stake,-0.04644981910351495,0.0053271562478033,0.022887545249369916
stakehold,-0.014763877933545888,0.006220438859029195,0.010328187139163492
stand,0.017846267229552574,-0.013381094425441423,-0.02282099082464623
standard,-0.013146613891074868,-0.010064662829894294,-0.00018752748777068067
star,0.007124511404547686,-0.005638418064375494,-0.009441248145523214
start,-0.031053279103397582,0.019416225679118205,0.0151285188079254
startup,-0.0080188956311945,0.007899863949429911,-0.008763716071763317
state,-0.017533609902005066,-0.010899236877656914,-0.005948655987428995
statement,-0.025676347700606204,0.000396811866354643,0.017453617806347663
station,0.0024727160235036433,-0.0042496660311611,-0.02603996405752362
stationeri,0.021647547810670045,-0.004126933217160325,0.00767058639627718
statist,-0.018988350621385538,0.006199199881552721,0.005199491500555729
statu,-0.014788511805488968,0.0005941390422254843,0.00458644481637429
statutori,-0.015749850155444268,0.0034656302280269575,0.018515118584713344
stay,0.0037879534298952654,0.00035582776557855104,-0.012557510034121281
steel,0.018428190658232056,-0.009998928391435229,-0.018558127812122436
step,0.015210294350944852,-0.03190394422919389,-0.01568491942006554
still,0.005883535145924835,-0.014849463559147647,-0.0020580145324167014
sto,-0.00320594260524906,-0.005007024749970782,-0.011511782803988948
stock,-0.008570804526304824,-0.0018538586287260143,-0.02131391964144266
stockholm,-0.005534075711716003,0.0149376363583462,-0.0185665450311215
stockmann,-0.004897837536649504,-0.01223966999091483,7.368823002643235e-06
stone,0.0020110209589556663,-0.018351026672670183,0.0007439232477314713
stoneg,0.006842418390499569,-0.02171761329246152,-0.009258594616369705
stonesoft,-0.006650841492807689,-0.008426266461014615,0.007762920733665858
stood,0.01531028748628707,0.01609756056304544,0.022497289273296705
stop,-0.006520468211295016,0.017572921641623496,-0.008155152775795869
stora,0.017079564950433113,0.028646007534896045,-0.0034887554618768576
storag,-0.020805923551006446,0.0056887046632293,0.0024182933040558254
store,-0.008222741915253906,-0.003871632525613771,-0.0006730639489998414
stori,-0.0033994122771815443,-0.009287837548542618,-0.006808622425597862
storm,0.010798019165950138,0.007406930755936465,-0.018921702957425034
strait,0.008910920563783986,-0.020735888334396872,-0.011248052533177148
strand,0.009531205782232998,-3.0413027667445817e-05,-0.020506342796716953
strateg,-0.002529067961159196,-0.028923218863434522,-0.008299562578196888
strategi,0.004471164039772611,-0.042342781918766864,-0.009863493927373493
stream,-0.020575471013737547,0.0064123020029644776,0.017787235604065244
streamlin,0.016087615543432875,-0.036177031683796095,-0.009550713580812002
street,-0.02704319063737142,0.007977078126741484,0.0037621262346133363
strength,0.009492043871418556,-0.011540762707595634,-0.018204827155805316
strengthen,0.0463664436118868,-0.07476717818907455,-0.05434795647819991
strike,0.036852242591693396,0.04231411836832953,-0.05635288926620838
strong,0.035416541094020745,-0.06196668468594625,-0.016148253481410482
stronger,0.027311725277014882,-0.04185539275487697,-0.004208339099904347
structur,-0.004315867351760759,-0.03080312865424155,-0.020143897349179804
struggl,0.01293012173139164,0.028338529607705526,-0.03531903561141769
studi,-0.022564573494926722,-0.00018197872602788442,-0.0013436708659199637
style,-0.01484540374442329,0.004004671525518057,0.0025974390616715216
subcontractor,-0.0038133764729169463,-0.011753962381685697,-0.002025756873083488
subject,-0.024817095827118357,0.009513268932769128,0.012059177005562256
subordin,-0.014726941312728229,0.0040233562124215765,0.0018068740867513715
subscrib,-0.040519947383046234,0.009570185808939988,0.011752220331578585
subscript,-0.02744516351467446,0.009115891986460225,0.018641553657585724
subsidiari,-0.012656581002411531,-0.0052671979715259755,-0.01377502970115096
substanti,-0.012819949494961985,0.012647241553678612,-0.0172081368910938
succeed,-0.0015383697675725905,-0.011207266006255276,-0.0023838846219122324
success,0.014255845685279624,-0.03738323490609749,-0.012934897133555173
suffer,0.01616137956670625,0.028101879518635634,-0.047167185283197084
suffici,0.00846897723058401,0.004365319872419506,-0.02292692626608302
suit,-0.0028175874127636556,-0.012976344029431083,-0.011641307650565865
suitabl,-0.020633687915809287,0.006364080679693565,0.0023173786378885026
sum,-0.011976101103614455,0.0017609193502256737,0.004262094614822383
summari,-0.014421428096025295,0.004973850526528992,0.00482588507677459
summer,-0.01558384309826864,0.004601471387084411,0.0038836135846325682
summit,0.021736028591798722,-0.011075832936512396,-0.03072051105443028
suomen,-0.029232136342832064,0.007713832365833544,0.001196142865599932
suomi,-0.016664397855657025,0.006646767787298075,0.010893259261481896
suominen,0.033322996494070396,0.01075521312014568,-0.010103438036402427
superior,0.008903215009737783,-0.02240760700040741,-0.015440525919106437
supermarket,-0.018294932320350826,0.006044373331643478,0.006349387463096246
supervis,-0.007303375765676235,-0.006647333883892046,-0.008821753568724632
